Probe,GeneID,Symbol,Distance,Sides,Raw.p
cg08831401,ENSG00000142606,MMEL1,-719006,L4,0.575031155694141
cg08831401,ENSG00000169717,ACTRT2,-344022,L3,0.2924229151394365
cg08831401,ENSG00000177133,LINC00982,-298486,L2,0.9999992161795177
cg08831401,ENSG00000142611,PRDM16,-0,L1,0.9999998272064493
cg08831401,ENSG00000130762,ARHGEF16,87500,R1,0.2751234659907784
cg08831401,ENSG00000162591,MEGF6,122994,R2,0.49095049064557256
cg08831401,ENSG00000158109,TPRG1L,258076,R3,0.7017127801441697
cg08831401,ENSG00000116213,WRAP73,263841,R4,0.019489957486721114
cg08831401,ENSG00000078900,TP73,285594,R5,7.086070178659758e-4
cg08831401,ENSG00000227372,TP73-AS1,369058,R6,0.20063058649014923
cg08831401,ENSG00000162592,CCDC27,385472,R7,0.7247762194064867
cg08831401,ENSG00000235169,SMIM1,405862,R8,0.9969037281386507
cg08831401,ENSG00000130764,LRRC47,413294,R9,0.03904116819346752
cg08831401,ENSG00000116198,CEP104,445155,R10,0.3611414813580961
cg08847140,ENSG00000198019,FCGR1B,-24480839,L10,0.9999712608426109
cg08847140,ENSG00000236334,PPIAL4G,-1648895,L9,0.29046775649896595
cg08847140,ENSG00000215784,FAM72D,-1503633,L8,0.29306357016488405
cg08847140,ENSG00000162825,NBPF8,-1192295,L7,0.9716488703036776
cg08847140,ENSG00000235398,LINC00623,-1075020,L6,0.932836711100063
cg08847140,ENSG00000236943,RP11-640M9.1,-894806,L5,0.9045987506291366
cg08847140,ENSG00000178104,PDE4DIP,-340590,L4,0.9998260729687904
cg08847140,ENSG00000213240,NOTCH2NL,-124804,L3,0.7706733657023421
cg08847140,ENSG00000163386,NBPF10,-46473,L2,0.9973673747920723
cg08847140,ENSG00000168509,HFE2,-0,L1,0.8303410452354788
cg08847140,ENSG00000117289,TXNIP,21690,R1,0.981215331183224
cg08847140,ENSG00000121851,POLR3GL,39457,R2,0.9825609252791072
cg08847140,ENSG00000181039,ANKRD34A,53729,R3,0.7248765340092216
cg08847140,ENSG00000152022,LIX1L,60306,R4,0.9663735305357976
cg08847140,ENSG00000131795,RBM8A,90819,R5,0.30355285465063886
cg08847140,ENSG00000211451,GNRHR2,92973,R6,0.761401690005615
cg08847140,ENSG00000131779,PEX11B,99473,R7,0.9825609252791072
cg08847140,ENSG00000143127,ITGA10,108112,R8,0.9706527789455179
cg08847140,ENSG00000198483,ANKRD35,132451,R9,0.0764734927598955
cg08847140,ENSG00000131788,PIAS3,158454,R10,0.1466053725212366
cg08847614,ENSG00000116213,WRAP73,-509680,L10,0.0027582400145184666
cg08847614,ENSG00000078900,TP73,-426240,L9,0.002128927082288555
cg08847614,ENSG00000227372,TP73-AS1,-415105,L8,0.1131578486768028
cg08847614,ENSG00000162592,CCDC27,-390796,L7,0.1979646434737946
cg08847614,ENSG00000235169,SMIM1,-386459,L6,0.21359784388083422
cg08847614,ENSG00000130764,LRRC47,-365937,L5,0.02254019123178385
cg08847614,ENSG00000116198,CEP104,-305227,L4,0.48491978381201223
cg08847614,ENSG00000169598,DFFB,-277012,L3,0.6722563217633517
cg08847614,ENSG00000198912,C1orf174,-262148,L2,0.00642562009374825
cg08847614,ENSG00000236423,LINC01134,-245216,L1,0.8953106159900647
cg08847614,ENSG00000235054,RP5-1166F10.1,393103,R1,0.4036783846305384
cg08847614,ENSG00000196581,AJAP1,635784,R2,0.9870350933378206
cg08847614,ENSG00000131697,NPHP4,1843863,R3,0.6529210681825368
cg08847614,ENSG00000069424,KCNAB2,1972518,R4,0.9999349638546938
cg08847614,ENSG00000116254,CHD5,2082845,R5,0.9014217891730637
cg08847614,ENSG00000116251,RPL22,2162321,R6,0.5601060167888987
cg08847614,ENSG00000158286,RNF207,2186527,R7,0.10332381137645151
cg08847614,ENSG00000116237,ICMT,2202245,R8,0.5421559059275673
cg08847614,ENSG00000173673,HES3,2225244,R9,0.716052023026062
cg08847614,ENSG00000158292,GPR153,2228398,R10,0.9828841662895346
cg08917664,ENSG00000117262,GPR89A,-1225341,L10,0.04443135854402269
cg08917664,ENSG00000196644,GPR89C,-1128071,L9,0.18209023609589192
cg08917664,ENSG00000215860,PDZK1P1,-1109825,L8,0.21802645258284856
cg08917664,ENSG00000244371,PFN1P8,-659592,L7,0.28019364594086893
cg08917664,ENSG00000227242,NBPF13P,-456337,L6,0.6833286895268633
cg08917664,ENSG00000131791,PRKAB2,-408315,L5,0.1781203939551996
cg08917664,ENSG00000180867,PDIA3P1,-401238,L4,0.025083795494929093
cg08917664,ENSG00000131781,FMO5,-337744,L3,0.9646417928221964
cg08917664,ENSG00000131778,CHD1L,-285001,L2,0.3442907837411372
cg08917664,ENSG00000116128,BCL9,-0,L1,0.2504707347432126
cg08917664,ENSG00000162836,ACP6,49006,R1,0.0941255083637881
cg08917664,ENSG00000143140,GJA5,175885,R2,0.9963678059548927
cg08917664,ENSG00000121634,GJA8,322499,R3,0.38802245072809105
cg08917664,ENSG00000256374,PPIAL4D,1149305,R4,0.7082601599624857
cg08917664,ENSG00000203832,NBPF20,1197802,R5,0.0624046933616454
cg08917664,ENSG00000243452,NBPF15,1503532,R6,0.569037291835346
cg08917664,ENSG00000203827,NBPF16,1686996,R7,0.8014837282497819
cg08917664,ENSG00000232527,RP11-14N7.2,1875875,R8,0.7590521215511892
cg08917664,ENSG00000198161,PPIAL4C,2500556,R9,1
cg08917664,ENSG00000150337,FCGR1A,2701780,R10,0.9999918477241895
cg08939394,ENSG00000219481,NBPF1,-674086,L10,0.9058744916362119
cg08939394,ENSG00000215908,CROCCP2,-642965,L9,0.2751234659907784
cg08939394,ENSG00000268869,ESPNP,-567491,L8,0.03956077694802659
cg08939394,ENSG00000058453,CROCC,-314669,L7,0.1722688011637544
cg08939394,ENSG00000117122,MFAP2,-306813,L6,0.18409573834843232
cg08939394,ENSG00000159363,ATP13A2,-275720,L5,0.6473199992663901
cg08939394,ENSG00000117118,SDHB,-233478,L4,0.10468938400993529
cg08939394,ENSG00000117115,PADI2,-168195,L3,0.9999999874891972
cg08939394,ENSG00000142623,PADI1,-41643,L2,0.08320253165090738
cg08939394,ENSG00000142619,PADI3,-3415,L1,2.146326518632999e-5
cg08939394,ENSG00000159339,PADI4,20544,R1,0.9999195653480849
cg08939394,ENSG00000179051,RCC2,119110,R2,8.948912816913879e-4
cg08939394,ENSG00000074964,ARHGEF10L,252184,R3,0.9999900009461319
cg08939394,ENSG00000117148,ACTL8,467662,R4,0.17127106579951942
cg08939394,ENSG00000117154,IGSF21,820094,R5,0.9801490439559161
cg08939394,ENSG00000179023,KLHDC7A,1193278,R6,0.9999834879687806
cg08939394,ENSG00000009709,PAX7,1343354,R7,0.011219373299421876
cg08939394,ENSG00000179002,TAS1R2,1551947,R8,0.011942504904418534
cg08939394,ENSG00000159423,ALDH4A1,1583780,R9,0.014993370708144806
cg08939394,ENSG00000169991,IFFO2,1616629,R10,0.03778028376297066
cg08944484,ENSG00000121644,DESI2,-2058824,L10,0.26760392660302995
cg08944484,ENSG00000203667,COX20,-1922800,L9,0.18009844818853313
cg08944484,ENSG00000188206,HNRNPU-AS1,-1912360,L8,3.3722789052332926e-5
cg08944484,ENSG00000153187,HNRNPU,-1903315,L7,7.273794518352139e-4
cg08944484,ENSG00000203666,EFCAB2,-1640693,L6,0.4819056371424187
cg08944484,ENSG00000162849,KIF26B,-1058426,L5,0.8778958976947249
cg08944484,ENSG00000185420,SMYD3,-260545,L4,0.5391548298266795
cg08944484,ENSG00000162851,TFB2M,-201533,L3,0.02336275395844943
cg08944484,ENSG00000162852,CNST,-99273,L2,5.929871527226041e-5
cg08944484,ENSG00000143653,SCCPDH,-0,L1,0.15545971489050975
cg08944484,ENSG00000227953,RP11-439E19.3,8153,R1,2.10553466716353e-9
cg08944484,ENSG00000153207,AHCTF1,71238,R2,0.008787872909439715
cg08944484,ENSG00000135747,ZNF670,177687,R3,0.025083795494929093
cg08944484,ENSG00000197472,ZNF695,177687,R4,0.003241618004837297
cg08944484,ENSG00000188295,ZNF669,332102,R5,0.011647238667602432
cg08944484,ENSG00000221953,C1orf229,342300,R6,0.1781030184686338
cg08944484,ENSG00000196418,ZNF124,354115,R7,0.003974515436849454
cg08944484,ENSG00000162714,ZNF496,529552,R8,0.04303058179403342
cg08944484,ENSG00000162711,NLRP3,648296,R9,0.9999565677786315
cg08944484,ENSG00000177535,OR2B11,683093,R10,0.9610520822482436
cg09232269,ENSG00000162897,FCAMR,-702837,L10,0.9968873068517033
cg09232269,ENSG00000182795,C1orf116,-640706,L9,0.9999763215623135
cg09232269,ENSG00000180667,YOD1,-620482,L8,0.046601175563336435
cg09232269,ENSG00000123836,PFKFB2,-592438,L7,0.683105188545138
cg09232269,ENSG00000123843,C4BPB,-573469,L6,0.9999999619068831
cg09232269,ENSG00000123838,C4BPA,-528490,L5,0.9999977863110858
cg09232269,ENSG00000196352,CD55,-312496,L4,0.9999442573524167
cg09232269,ENSG00000117322,CR2,-183567,L3,0.9740165861881331
cg09232269,ENSG00000203710,CR1,-32815,L2,0.9999996994359686
cg09232269,ENSG00000197721,CR1L,-0,L1,0.9999519413846641
cg09232269,ENSG00000117335,CD46,78592,R1,0.9006952244624105
cg09232269,ENSG00000174059,CD34,210784,R2,0.9999896567826132
cg09232269,ENSG00000076356,PLXNA2,348777,R3,0.9603156593811841
cg09232269,ENSG00000008118,CAMK1G,1910252,R4,0.9999915643537426
cg09232269,ENSG00000196878,LAMB3,1941405,R5,0.21580556408917767
cg09232269,ENSG00000123689,G0S2,2001955,R6,0.9999996486333929
cg09232269,ENSG00000117594,HSD11B1,2012700,R7,0.9999999781016791
cg09232269,ENSG00000009790,TRAF3IP3,2082567,R8,0.9999999781016791
cg09232269,ENSG00000162757,C1orf74,2108851,R9,0.3009148432869506
cg09232269,ENSG00000117595,IRF6,2112226,R10,1.3378114517043616e-4
cg09235788,ENSG00000197106,SLC6A17,-475382,L10,0.9999739088591728
cg09235788,ENSG00000116396,KCNC4,-394484,L9,0.8897176441552128
cg09235788,ENSG00000162775,RBM15,-330907,L8,0.2751234659907784
cg09235788,ENSG00000168679,SLC16A4,-286502,L7,0.996831805125442
cg09235788,ENSG00000134248,LAMTOR5,-269642,L6,0.003025822344697738
cg09235788,ENSG00000143125,PROK1,-220230,L5,0.6328765534917682
cg09235788,ENSG00000240194,CYMP,-186307,L4,0.6260816932569369
cg09235788,ENSG00000143105,KCNA10,-158409,L3,0.9459400311413654
cg09235788,ENSG00000177301,KCNA2,-46110,L2,0.9999916082625666
cg09235788,ENSG00000259834,RP11-284N8.3,-20544,L1,0.9999999512009033
cg09235788,ENSG00000143119,CD53,195566,R1,0.9999999937991852
cg09235788,ENSG00000121931,LRIF1,269598,R2,0.02254019123178385
cg09235788,ENSG00000156171,DRAM2,439746,R3,0.0011833463096966002
cg09235788,ENSG00000134255,CEPT1,462040,R4,0.06426277493037189
cg09235788,ENSG00000162777,DENND2D,509587,R5,0.9960254845631505
cg09235788,ENSG00000064886,CHI3L2,523184,R6,0.9999984621041833
cg09235788,ENSG00000203878,CHIAP2,602472,R7,0.6122607220824215
cg09235788,ENSG00000134216,CHIA,613275,R8,0.7144127576386022
cg09235788,ENSG00000173947,PIFO,668701,R9,0.8189082403984277
cg09235788,ENSG00000085465,OVGP1,736727,R10,0.6416868109941737
cg09511177,ENSG00000135747,ZNF670,-495632,L10,0.024643868165791914
cg09511177,ENSG00000188295,ZNF669,-470071,L9,0.006027145627772367
cg09511177,ENSG00000221953,C1orf229,-462026,L8,0.07538999196988913
cg09511177,ENSG00000196418,ZNF124,-402427,L7,0.043726444620942356
cg09511177,ENSG00000162714,ZNF496,-242597,L6,0.007141704208820632
cg09511177,ENSG00000162711,NLRP3,-125335,L5,0.999999556620709
cg09511177,ENSG00000177535,OR2B11,-122437,L4,0.9940708907959649
cg09511177,ENSG00000227135,GCSAML-AS1,-47691,L3,0.9989275740884423
cg09511177,ENSG00000196242,OR2C3,-40604,L2,0.5983555220868214
cg09511177,ENSG00000169224,GCSAML,-0,L1,0.9958577315322752
cg09511177,ENSG00000177489,OR2G2,13914,R1,0.7326404578151459
cg09511177,ENSG00000177476,OR2G3,31108,R2,1
cg09511177,ENSG00000197437,OR13G1,97572,R3,0.16385833235971298
cg09511177,ENSG00000169214,OR6F1,137297,R4,0.9557535896544717
cg09511177,ENSG00000221888,OR1C1,182928,R5,0.3134479565204473
cg09511177,ENSG00000196772,OR14A16,240354,R6,0.8553079283193793
cg09511177,ENSG00000197591,OR11L1,266451,R7,0.9246299247439084
cg09511177,ENSG00000162722,TRIM58,282753,R8,0.9992533907095718
cg09511177,ENSG00000238243,OR2W3,293529,R9,0.9935565881346285
cg09511177,ENSG00000177462,OR2T8,346572,R10,0.9748001176834078
cg09664054,ENSG00000117016,RIMS3,-1047767,L10,0.9999992981992244
cg09664054,ENSG00000272145,NFYC-AS1,-1021358,L9,0.0993047755375895
cg09664054,ENSG00000066136,NFYC,-941821,L8,0.1922544443256706
cg09664054,ENSG00000117013,KCNQ4,-872972,L7,0.060541287339195865
cg09664054,ENSG00000179862,CITED4,-851078,L6,0.6159702581973192
cg09664054,ENSG00000171793,CTPS1,-700861,L5,0.027383335334764388
cg09664054,ENSG00000171790,SLFNL1,-690187,L4,0.5331461526335234
cg09664054,ENSG00000010803,SCMH1,-471270,L3,0.9634471654630077
cg09664054,ENSG00000127129,EDN2,-228752,L2,0.8381373969562042
cg09664054,ENSG00000127124,HIVEP3,-0,L1,0.9999999130509654
cg09664054,ENSG00000044012,GUCA2B,439993,R1,0.36608711084669343
cg09664054,ENSG00000197273,GUCA2A,449263,R2,0.7733916092965115
cg09664054,ENSG00000198815,FOXJ3,463111,R3,0.023783418622232086
cg09664054,ENSG00000177181,RIMKLA,667367,R4,0.00464364397411431
cg09664054,ENSG00000066185,ZMYND12,716901,R5,0.8199015518114668
cg09664054,ENSG00000127125,PPCS,742689,R6,0.338739931846579
cg09664054,ENSG00000186409,CCDC30,749902,R7,0.9726166646652357
cg09664054,ENSG00000065978,YBX1,968999,R8,0.03142667015168967
cg09664054,ENSG00000164007,CLDN19,1019665,R9,0.7634950125665423
cg09664054,ENSG00000117385,LEPRE1,1032907,R10,0.9403539184503193
cg09814448,ENSG00000186160,CYP4Z1,-1097292,L10,0.05663737501083834
cg09814448,ENSG00000162366,PDZK1IP1,-1024567,L9,0.9970431799173163
cg09814448,ENSG00000162367,TAL1,-983391,L8,0.761401690005615
cg09814448,ENSG00000123473,STIL,-901464,L7,4.6297159818756655e-4
cg09814448,ENSG00000162368,CMPK1,-836772,L6,0.3442907837411372
cg09814448,ENSG00000186790,FOXE3,-797560,L5,0.08434788944131894
cg09814448,ENSG00000237424,FOXD2-AS1,-780970,L4,0.35549264893472343
cg09814448,ENSG00000186564,FOXD2,-774920,L3,0.24330997503154686
cg09814448,ENSG00000242267,SKINTL,-33183,L2,0.578789383008882
cg09814448,ENSG00000117834,SLC5A9,7071,L1,0.9932992959097476
cg09814448,ENSG00000132122,SPATA6,79758,R1,0.9179463575168707
cg09814448,ENSG00000186094,AGBL4,317241,R2,0.44734446364678165
cg09814448,ENSG00000162373,BEND5,511909,R3,0.018784668816776023
cg09814448,ENSG00000162374,ELAVL4,1832400,R4,0.6204161258373396
cg09814448,ENSG00000142700,DMRTA2,2201936,R5,0.0966446167503963
cg09814448,ENSG00000185104,FAF1,2223864,R6,0.034773010454378715
cg09814448,ENSG00000123080,CDKN2C,2745131,R7,0.0018434956068897682
cg09814448,ENSG00000204006,C1orf185,2886620,R8,0.021606332904646856
cg09814448,ENSG00000123091,RNF11,3020657,R9,0.3088595980810198
cg09814448,ENSG00000085831,TTC39A,3071644,R10,0.9998775436502954
cg09858925,ENSG00000123843,C4BPB,-2264130,L10,0.9989425047106049
cg09858925,ENSG00000123838,C4BPA,-2219151,L9,0.9996476338586864
cg09858925,ENSG00000196352,CD55,-2003157,L8,0.9999459590058783
cg09858925,ENSG00000117322,CR2,-1874228,L7,0.6303285427331047
cg09858925,ENSG00000203710,CR1,-1723476,L6,0.9994107957618613
cg09858925,ENSG00000197721,CR1L,-1625707,L5,0.8154857147153333
cg09858925,ENSG00000117335,CD46,-1568610,L4,0.683105188545138
cg09858925,ENSG00000174059,CD34,-1452721,L3,0.9947046631681138
cg09858925,ENSG00000076356,PLXNA2,-1119803,L2,0.8839135583918485
cg09858925,ENSG00000008118,CAMK1G,219591,L1,0.9955571095275676
cg09858925,ENSG00000196878,LAMB3,250744,R1,0.12992976842673695
cg09858925,ENSG00000123689,G0S2,311294,R2,0.9818987839113377
cg09858925,ENSG00000117594,HSD11B1,322039,R3,0.9999005679434987
cg09858925,ENSG00000009790,TRAF3IP3,391906,R4,0.9996665720073122
cg09858925,ENSG00000162757,C1orf74,418190,R5,9.665812784297484e-6
cg09858925,ENSG00000117595,IRF6,421565,R6,3.1739953553096547e-6
cg09858925,ENSG00000117597,DIEXF,463881,R7,3.379408077066137e-7
cg09858925,ENSG00000143469,SYT14,574067,R8,2.0984005760847186e-6
cg09858925,ENSG00000203706,SERTAD4-AS1,867330,R9,0.06426277493037189
cg09858925,ENSG00000082497,SERTAD4,868673,R10,4.153461621787578e-4
cg09862509,ENSG00000143337,TOR1AIP1,-1175440,L10,0.99976838114793
cg09862509,ENSG00000135837,CEP350,-985560,L9,0.6274706622600165
cg09862509,ENSG00000116260,QSOX1,-896410,L8,0.9888052386905516
cg09862509,ENSG00000121454,LHX4,-820195,L7,0.0820536424831293
cg09862509,ENSG00000135847,ACBD6,-597486,L6,0.1466053725212366
cg09862509,ENSG00000143324,XPR1,-210188,L5,0.2956700931087873
cg09862509,ENSG00000135835,KIAA1614,-148825,L4,0.472870088156925
cg09862509,ENSG00000135823,STX6,-77528,L3,0.017439074720892813
cg09862509,ENSG00000153029,MR1,-38501,L2,0.9740165861881331
cg09862509,ENSG00000162783,IER5,-9598,L1,0.14145843321872398
cg09862509,ENSG00000198216,CACNA1E,312660,R1,0.4488559522381318
cg09862509,ENSG00000179930,ZNF648,954127,R2,0.24412253419130653
cg09862509,ENSG00000135821,GLUL,1281261,R3,0.9912121270905603
cg09862509,ENSG00000203730,TEDDM1,1297674,R4,0.13655732106224197
cg09862509,ENSG00000121446,RGSL1,1349678,R5,0.7274590647659787
cg09862509,ENSG00000135828,RNASEL,1473191,R6,0.9980654782509542
cg09862509,ENSG00000143333,RGS16,1498180,R7,0.9246070575604144
cg09862509,ENSG00000135824,RGS8,1545661,R8,0.75262372094511365
cg09862509,ENSG00000135838,NPL,1688850,R9,0.7299011130253321
cg09862509,ENSG00000135829,DHX9,1738926,R10,0.057873845636522446
cg09874992,ENSG00000198492,YTHDF2,-2218320,L10,0.04303058179403342
cg09874992,ENSG00000116329,OPRD1,-2124399,L9,0.94052349968071
cg09874992,ENSG00000159023,EPB41,-1868054,L8,0.7993694135098508
cg09874992,ENSG00000253304,TMEM200B,-1864160,L7,0.761401690005615
cg09874992,ENSG00000116350,SRSF4,-1806108,L6,0.002396779381631538
cg09874992,ENSG00000116353,MECR,-1757153,L5,0.2700988869746679
cg09874992,ENSG00000060656,PTPRU,-1661282,L4,0.9993949599671754
cg09874992,ENSG00000162510,MATN1,-118173,L3,0.41615161853375443
cg09874992,ENSG00000162511,LAPTM5,-83940,L2,0.9786477867913017
cg09874992,ENSG00000162512,SDC3,27704,L1,0.9998157378971914
cg09874992,ENSG00000134644,PUM1,89743,R1,0.2293266342976579
cg09874992,ENSG00000200154,SNORD103A,93925,R2,1
cg09874992,ENSG00000200181,SNORD85,126401,R3,1
cg09874992,ENSG00000084628,NKAIN1,337982,R4,0.8602296690151305
cg09874992,ENSG00000060688,SNRNP40,417807,R5,1.3087814869529487e-5
cg09874992,ENSG00000121766,ZCCHC17,455232,R6,0.06716328889993689
cg09874992,ENSG00000121769,FABP3,523862,R7,0.9790318261175142
cg09874992,ENSG00000168528,SERINC2,567802,R8,0.4969832668942479
cg09874992,ENSG00000223907,RP11-439L8.4,669426,R9,0.6235594418831727
cg09874992,ENSG00000142910,TINAGL1,727506,R10,0.9958437176129203
cg10015974,ENSG00000066279,ASPM,-2711755,L10,0.20063058649014923
cg10015974,ENSG00000177888,ZBTB41,-2657907,L9,0.10745964602006183
cg10015974,ENSG00000134376,CRB1,-2379994,L8,0.9919628783998772
cg10015974,ENSG00000213047,DENND1B,-2082753,L7,0.5120652076194926
cg10015974,ENSG00000203724,C1orf53,-1951082,L6,0.1267588140494696
cg10015974,ENSG00000143355,LHX9,-1922971,L5,0.8868891221805283
cg10015974,ENSG00000151414,NEK7,-1536029,L4,0.5867899170820203
cg10015974,ENSG00000151418,ATP6V1G3,-1317504,L3,0.32688059825882954
cg10015974,ENSG00000081237,PTPRC,-1101034,L2,0.9999287061688013
cg10015974,ENSG00000116833,NR5A2,169148,L1,0.9995846719058764
cg10015974,ENSG00000162702,ZNF281,546486,R1,0.9999579119551286
cg10015974,ENSG00000118193,KIF14,693046,R2,0.28274560101898605
cg10015974,ENSG00000118197,DDX59,765442,R3,0.001799458556798751
cg10015974,ENSG00000118200,CAMSAP2,881104,R4,0.29306357016488405
cg10015974,ENSG00000170128,GPR25,1014501,R5,0.9818371984344929
cg10015974,ENSG00000163362,C1orf106,1032594,R6,0.30620114357513106
cg10015974,ENSG00000116852,KIF21B,1110938,R7,0.9998103576592086
cg10015974,ENSG00000081248,CACNA1S,1181060,R8,0.9306738585899651
cg10015974,ENSG00000116857,TMEM9,1276318,R9,0.29046775649896595
cg10015974,ENSG00000163395,IGFN1,1332371,R10,0.7861683209843204
cg10037894,ENSG00000117501,MROH9,-1278394,L10,0.26891711917091465
cg10037894,ENSG00000007933,FMO3,-1225341,L9,0.6667761151115219
cg10037894,ENSG00000094963,FMO2,-1130478,L8,0.995147547331302
cg10037894,ENSG00000010932,FMO1,-1057183,L7,6.723952195175462e-4
cg10037894,ENSG00000076258,FMO4,-1001077,L6,0.16843668601534834
cg10037894,ENSG00000117523,PRRC2C,-749650,L5,0.00860947961833709
cg10037894,ENSG00000034971,MYOC,-690477,L4,0.9128520451582961
cg10037894,ENSG00000117533,VAMP4,-600913,L3,0.5421559059275673
cg10037894,ENSG00000010165,METTL13,-529137,L2,0.07432406831516339
cg10037894,ENSG00000197959,DNM3,-0,L1,0.4073298868235202
cg10037894,ENSG00000135845,PIGC,27026,R1,0.6473199992663901
cg10037894,ENSG00000180999,C1orf105,77525,R2,0.9214446762672093
cg10037894,ENSG00000094975,SUCO,189186,R3,0.34707893181746313
cg10037894,ENSG00000117560,FASLG,315851,R4,0.9983269728584191
cg10037894,ENSG00000120337,TNFSF18,696797,R5,0.7952866635125858
cg10037894,ENSG00000117586,TNFSF4,840570,R6,0.06815230232447042
cg10037894,ENSG00000117592,PRDX6,1134102,R7,0.9868988000167969
cg10037894,ENSG00000162753,SLC9C2,1157300,R8,0.008567444755461935
cg10037894,ENSG00000183831,ANKRD45,1266397,R9,0.07647275103437218
cg10037894,ENSG00000076321,KLHL20,1371777,R10,0.7543154692420923
cg10098523,ENSG00000066279,ASPM,-2886518,L10,0.2409478784488108
cg10098523,ENSG00000177888,ZBTB41,-2832670,L9,0.3195927768041263
cg10098523,ENSG00000134376,CRB1,-2554757,L8,0.9995827908225744
cg10098523,ENSG00000213047,DENND1B,-2257516,L7,0.6640225074942866
cg10098523,ENSG00000203724,C1orf53,-2125845,L6,0.220260460157277
cg10098523,ENSG00000143355,LHX9,-2097734,L5,0.6804284132978127
cg10098523,ENSG00000151414,NEK7,-1710792,L4,0.9941007250512762
cg10098523,ENSG00000151418,ATP6V1G3,-1492267,L3,0.1933683918970431
cg10098523,ENSG00000081237,PTPRC,-1275797,L2,0.999998721318008
cg10098523,ENSG00000116833,NR5A2,-0,L1,0.9999778117468237
cg10098523,ENSG00000162702,ZNF281,371723,R1,0.999972170006938
cg10098523,ENSG00000118193,KIF14,518283,R2,0.06146056468324896
cg10098523,ENSG00000118197,DDX59,590679,R3,0.01388525700914109
cg10098523,ENSG00000118200,CAMSAP2,706341,R4,0.6217339411573656
cg10098523,ENSG00000170128,GPR25,839738,R5,0.9904828362976258
